index,Player ID,Inducted into HOF,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Weight,Height,Batting Hand,Throwing Hand,MLB Debut,Final MLB Game,Award Name,All Star Games Played
42960,walkege02,N,1784.0,6771.0,954.0,1991.0,399.0,76.0,124.0,997.0,223.0,70.0,330.0,600.0,0.0,44.0,66.0,0.0,82.0,188.0,71.0,R,R,1931-04-14,1945-09-30,None,0.0
12576,walkedi02,N,1905.0,6740.0,1037.0,2064.0,376.0,96.0,105.0,1023.0,59.0,10.0,817.0,325.0,0.0,16.0,93.0,0.0,81.0,175.0,73.0,L,R,1931-04-28,1949-09-22,Baseball Magazine All-Star,4.0
42952,walkecu01,N,1359.0,4858.0,718.0,1475.0,235.0,117.0,64.0,688.0,96.0,38.0,535.0,254.0,0.0,9.0,170.0,0.0,0.0,170.0,69.0,L,R,1919-09-17,1930-09-28,None,0
42925,waitked01,N,1140.0,4254.0,528.0,1214.0,215.0,44.0,24.0,373.0,28.0,8.0,372.0,204.0,4.0,11.0,40.0,3.0,75.0,170.0,72.0,L,L,1941-04-15,1955-09-20,None,1.0
42910,wagnele01,N,1352.0,4426.0,636.0,1202.0,150.0,15.0,211.0,669.0,54.0,24.0,435.0,656.0,64.0,43.0,11.0,35.0,61.0,195.0,73.0,L,R,1958-06-22,1969-10-02,TSN All-Star,5.0
87,wagneho01,N,2794.0,10439.0,1739.0,3420.0,643.0,252.0,101.0,1733.0,723.0,15.0,963.0,735.0,0.0,125.0,221.0,0.0,0.0,200.0,71.0,R,R,1897-07-19,1917-09-17,Baseball Magazine All-Star,0
42906,wagnehe01,N,983.0,3333.0,402.0,834.0,128.0,47.0,10.0,343.0,144.0,4.0,310.0,225.0,0.0,28.0,100.0,0.0,0.0,183.0,69.0,R,R,1902-07-01,1918-07-03,Baseball Magazine All-Star,0
42873,vottojo01,N,1900.0,6722.0,1114.0,2027.0,435.0,21.0,331.0,1065.0,80.0,29.0,1294.0,1481.0,147.0,64.0,0.0,48.0,158.0,220.0,74.0,L,R,2007-09-04,2021-10-03,TSN All-Star,6.0
42866,vosmijo01,N,1414.0,5472.0,818.0,1682.0,335.0,92.0,65.0,874.0,23.0,24.0,514.0,272.0,0.0,21.0,77.0,0.0,38.0,185.0,72.0,R,R,1930-09-13,1944-07-23,Baseball Magazine All-Star,1.0
24024,vizquom01,N,2968.0,10586.0,1445.0,2877.0,456.0,77.0,80.0,951.0,404.0,167.0,1028.0,1087.0,25.0,49.0,256.0,94.0,207.0,180.0,69.0,B,R,1989-04-03,2012-10-03,Gold Glove,3.0
42843,vizcajo01,N,1820.0,5379.0,633.0,1453.0,204.0,47.0,36.0,480.0,74.0,62.0,378.0,729.0,33.0,16.0,107.0,38.0,105.0,150.0,73.0,B,R,1989-09-10,2006-10-01,None,0
42841,vittos01,N,1065.0,3760.0,560.0,894.0,106.0,48.0,4.0,295.0,114.0,32.0,455.0,131.0,0.0,12.0,259.0,0.0,0.0,150.0,70.0,R,R,1912-04-11,1921-10-01,None,0
14950,virdobi01,N,1583.0,5980.0,735.0,1596.0,237.0,81.0,91.0,502.0,47.0,54.0,442.0,647.0,41.0,8.0,53.0,39.0,84.0,175.0,72.0,L,R,1955-04-12,1968-07-31,Gold Glove,0
42822,vinafe01,N,1148.0,4240.0,627.0,1196.0,194.0,49.0,40.0,343.0,116.0,67.0,288.0,292.0,11.0,157.0,33.0,24.0,71.0,170.0,69.0,L,R,1993-04-10,2004-05-11,Gold Glove,1.0
42815,villajo01,N,973.0,3328.0,457.0,857.0,155.0,17.0,98.0,325.0,232.0,66.0,329.0,986.0,10.0,16.0,25.0,15.0,52.0,233.0,72.0,B,R,2013-07-22,2021-10-03,None,0
42802,vidrojo01,N,1418.0,5113.0,720.0,1524.0,341.0,12.0,128.0,654.0,23.0,16.0,478.0,556.0,35.0,37.0,36.0,44.0,145.0,175.0,71.0,B,R,1997-06-08,2008-08-04,Silver Slugger,3.0
42800,victosh01,N,1299.0,4630.0,731.0,1274.0,231.0,70.0,108.0,489.0,231.0,46.0,381.0,626.0,12.0,81.0,52.0,20.0,60.0,190.0,69.0,R,R,2003-04-02,2015-10-04,Gold Glove,1.0
42783,versazo01,N,1400.0,5141.0,650.0,1246.0,230.0,63.0,95.0,471.0,97.0,48.0,318.0,810.0,26.0,40.0,50.0,29.0,92.0,146.0,70.0,R,R,1959-08-01,1971-09-28,TSN All-Star,2.0
13354,vernomi01,N,2409.0,8731.0,1196.0,2495.0,490.0,120.0,172.0,1311.0,137.0,90.0,955.0,869.0,22.0,49.0,80.0,19.0,183.0,170.0,74.0,L,L,1939-07-08,1960-09-27,TSN All-Star,7.0
22353,venturo01,N,2079.0,7064.0,1006.0,1885.0,338.0,14.0,294.0,1182.0,24.0,38.0,1075.0,1179.0,132.0,23.0,33.0,76.0,176.0,185.0,73.0,L,R,1989-09-12,2004-10-02,Gold Glove,2.0
42731,velarra01,N,1273.0,4244.0,633.0,1171.0,214.0,23.0,100.0,445.0,78.0,37.0,463.0,853.0,6.0,49.0,38.0,19.0,118.0,185.0,72.0,R,R,1987-08-20,2002-09-29,None,0
5423,veachbo01,N,1821.0,6656.0,953.0,2063.0,393.0,147.0,64.0,1166.0,195.0,84.0,571.0,367.0,0.0,59.0,271.0,0.0,0.0,160.0,71.0,L,R,1912-09-06,1925-10-02,None,0
22067,vaughmo01,N,1512.0,5532.0,861.0,1620.0,270.0,10.0,328.0,1064.0,30.0,18.0,725.0,1429.0,144.0,108.0,0.0,45.0,136.0,225.0,73.0,L,R,1991-06-27,2003-05-02,TSN All-Star,2.0
22076,vaughgr01,N,1731.0,6103.0,1017.0,1475.0,284.0,23.0,355.0,1072.0,121.0,59.0,865.0,1513.0,54.0,37.0,11.0,54.0,101.0,195.0,72.0,R,R,1989-08-10,2003-07-10,TSN All-Star,2.0
42709,vaughfa01,N,915.0,3454.0,474.0,946.0,147.0,53.0,21.0,525.0,92.0,0.0,151.0,166.0,0.0,14.0,26.0,0.0,0.0,177.0,75.0,R,R,1886-10-07,1899-07-15,None,0
10683,vaughar01,N,1817.0,6622.0,1173.0,2103.0,356.0,128.0,96.0,926.0,118.0,0.0,937.0,276.0,0.0,46.0,116.0,0.0,70.0,175.0,70.0,L,R,1932-04-17,1948-09-22,Baseball Magazine All-Star,7.0
23978,varitja01,N,1546.0,5099.0,664.0,1307.0,306.0,14.0,193.0,757.0,25.0,18.0,614.0,1216.0,59.0,61.0,22.0,43.0,129.0,230.0,74.0,B,R,1997-09-24,2011-09-25,TSN All-Star,2.0
20893,vanslan01,N,1658.0,5711.0,835.0,1562.0,293.0,91.0,164.0,792.0,245.0,59.0,667.0,1063.0,55.0,27.0,12.0,61.0,94.0,190.0,73.0,L,R,1983-06-17,1995-10-01,TSN All-Star,2.0
3020,vanhage01,N,1990.0,8043.0,1642.0,2544.0,286.0,161.0,69.0,1015.0,583.0,0.0,871.0,498.0,0.0,38.0,65.0,0.0,0.0,170.0,71.0,L,L,1887-06-27,1903-09-26,None,0
13696,valoel01,N,1806.0,5029.0,768.0,1420.0,228.0,73.0,58.0,601.0,110.0,79.0,942.0,284.0,12.0,38.0,65.0,17.0,111.0,190.0,71.0,L,R,1940-09-22,1961-10-01,None,0
42633,valenjo03,N,1678.0,5539.0,872.0,1348.0,302.0,41.0,249.0,816.0,136.0,56.0,630.0,1294.0,54.0,29.0,70.0,49.0,66.0,175.0,70.0,B,R,1992-09-17,2007-07-20,None,0
42632,valenjo02,N,1105.0,3917.0,614.0,1093.0,281.0,17.0,124.0,558.0,47.0,31.0,463.0,524.0,15.0,53.0,36.0,42.0,91.0,170.0,72.0,R,R,1992-07-27,2002-09-29,Silver Slugger,0
17955,valenel01,N,894.0,3166.0,380.0,881.0,169.0,15.0,123.0,474.0,59.0,37.0,180.0,462.0,9.0,7.0,5.0,34.0,81.0,205.0,76.0,R,R,1975-09-03,1985-10-02,Gold Glove,1.0
42597,valbulu01,N,1011.0,3148.0,377.0,710.0,169.0,9.0,114.0,367.0,11.0,16.0,374.0,788.0,17.0,19.0,9.0,21.0,57.0,215.0,70.0,L,R,2008-09-02,2018-08-03,None,0
42589,utleych01,N,1937.0,6857.0,1103.0,1885.0,411.0,58.0,259.0,1025.0,154.0,22.0,724.0,1193.0,62.0,204.0,6.0,72.0,93.0,195.0,73.0,L,R,2003-04-04,2018-09-30,Silver Slugger,5.0
42576,uribeju01,N,1826.0,6161.0,724.0,1568.0,323.0,43.0,199.0,816.0,48.0,39.0,388.0,1224.0,25.0,46.0,63.0,57.0,154.0,245.0,72.0,R,R,2001-04-08,2016-07-30,None,0
42575,uribejo01,N,1038.0,3064.0,307.0,738.0,99.0,34.0,19.0,219.0,74.0,46.0,256.0,425.0,84.0,4.0,37.0,8.0,33.0,155.0,70.0,B,R,1984-09-13,1993-10-03,None,0
42564,urbanbi01,N,763.0,3046.0,379.0,791.0,123.0,27.0,19.0,207.0,24.0,0.0,198.0,252.0,0.0,21.0,80.0,0.0,53.0,165.0,68.0,R,R,1931-07-04,1937-04-23,None,0
42562,uptonju01,N,1828.0,6673.0,1056.0,1748.0,349.0,38.0,324.0,1000.0,151.0,59.0,779.0,1948.0,49.0,75.0,3.0,59.0,141.0,215.0,73.0,R,R,2007-08-02,2021-09-01,Silver Slugger,4.0
42559,uptonbj01,N,1469.0,5175.0,723.0,1260.0,262.0,32.0,164.0,586.0,300.0,92.0,589.0,1561.0,23.0,24.0,22.0,44.0,98.0,185.0,75.0,R,R,2004-08-02,2016-10-02,None,0
42557,upshawi01,N,1264.0,4203.0,596.0,1103.0,199.0,45.0,123.0,528.0,88.0,59.0,452.0,642.0,50.0,23.0,30.0,28.0,60.0,185.0,72.0,L,L,1978-04-09,1988-09-28,None,0
17451,unserde01,N,1799.0,5215.0,617.0,1344.0,179.0,42.0,87.0,481.0,64.0,60.0,481.0,675.0,62.0,9.0,65.0,43.0,62.0,180.0,73.0,L,L,1968-04-10,1982-06-06,None,0
42526,ugglada01,N,1346.0,4759.0,759.0,1149.0,238.0,18.0,235.0,706.0,26.0,21.0,626.0,1341.0,22.0,70.0,12.0,42.0,74.0,210.0,71.0,R,R,2006-04-03,2015-10-03,Silver Slugger,2.0
42497,tuttlbi01,N,1270.0,4268.0,578.0,1105.0,149.0,47.0,67.0,443.0,38.0,44.0,480.0,416.0,18.0,13.0,52.0,29.0,143.0,190.0,72.0,R,R,1952-09-10,1963-05-11,None,0
7852,turnete01,N,1659.0,5921.0,699.0,1499.0,207.0,77.0,8.0,528.0,256.0,24.0,435.0,434.0,0.0,34.0,268.0,0.0,0.0,149.0,68.0,R,R,1901-08-25,1919-09-29,None,0
42487,turneju01,N,1265.0,4054.0,591.0,1177.0,256.0,9.0,151.0,582.0,38.0,10.0,412.0,681.0,15.0,105.0,5.0,38.0,104.0,202.0,71.0,R,R,2009-09-08,2021-10-03,NLCS MVP,2.0
42466,tulowtr01,N,1291.0,4804.0,762.0,1391.0,264.0,24.0,225.0,780.0,57.0,32.0,511.0,900.0,48.0,47.0,10.0,43.0,146.0,205.0,75.0,R,R,2006-08-30,2019-04-03,Silver Slugger,4.0
42457,tucketo01,N,1688.0,6482.0,1084.0,1882.0,240.0,85.0,42.0,932.0,352.0,0.0,481.0,394.0,0.0,272.0,38.0,0.0,0.0,165.0,71.0,B,R,1887-04-16,1899-09-13,None,0
42451,tuckemi01,N,1417.0,4083.0,625.0,1047.0,208.0,49.0,125.0,528.0,114.0,56.0,490.0,960.0,31.0,39.0,41.0,33.0,67.0,185.0,74.0,L,R,1995-04-26,2006-10-01,None,0
42441,trumbma01,N,1097.0,4085.0,532.0,1018.0,182.0,11.0,218.0,629.0,23.0,14.0,299.0,1097.0,20.0,16.0,0.0,19.0,106.0,225.0,76.0,R,R,2010-09-11,2019-09-29,Silver Slugger,2.0
42429,troutmi01,N,1288.0,4656.0,967.0,1419.0,268.0,49.0,310.0,816.0,203.0,37.0,865.0,1215.0,109.0,86.0,0.0,52.0,58.0,235.0,74.0,R,R,2011-07-08,2021-05-17,TSN All-Star,7.0
42403,troskha01,N,1347.0,5161.0,835.0,1561.0,331.0,58.0,228.0,1012.0,28.0,23.0,545.0,440.0,0.0,16.0,25.0,0.0,43.0,207.0,74.0,L,R,1933-09-11,1946-09-27,None,0
19261,trillma01,N,1780.0,5950.0,598.0,1562.0,239.0,33.0,61.0,571.0,56.0,57.0,452.0,742.0,35.0,34.0,88.0,49.0,143.0,150.0,73.0,R,R,1973-06-28,1989-05-20,TSN All-Star,4.0
42389,triangu01,N,1206.0,3907.0,389.0,954.0,147.0,6.0,167.0,608.0,1.0,0.0,440.0,636.0,49.0,21.0,26.0,32.0,128.0,205.0,75.0,R,R,1953-08-03,1965-08-15,None,2.0
42385,treshto01,N,1192.0,4251.0,595.0,1041.0,179.0,34.0,153.0,530.0,45.0,25.0,550.0,698.0,30.0,40.0,21.0,33.0,67.0,180.0,73.0,B,R,1961-09-03,1969-09-29,Gold Glove,2.0
42382,treshmi01,N,1027.0,3169.0,326.0,788.0,75.0,14.0,2.0,297.0,19.0,21.0,402.0,263.0,0.0,12.0,54.0,0.0,79.0,170.0,71.0,R,R,1938-09-04,1949-09-25,None,0.0
1378,traynpi01,N,1941.0,7559.0,1183.0,2416.0,371.0,164.0,58.0,1273.0,158.0,46.0,472.0,278.0,0.0,31.0,231.0,0.0,47.0,170.0,72.0,R,R,1920-09-15,1937-08-14,Baseball Magazine All-Star,2.0
42361,travice01,N,1328.0,4914.0,665.0,1544.0,265.0,78.0,27.0,657.0,23.0,32.0,402.0,291.0,0.0,31.0,67.0,0.0,51.0,185.0,73.0,L,R,1933-05-16,1947-09-23,TSN All-Star,2.0
21262,trammal01,N,2293.0,8288.0,1231.0,2365.0,412.0,55.0,185.0,1003.0,236.0,109.0,850.0,874.0,48.0,37.0,124.0,76.0,156.0,165.0,72.0,R,R,1977-09-09,1996-09-29,TSN All-Star,4.0
16843,tovarce01,N,1488.0,5569.0,834.0,1546.0,253.0,55.0,46.0,435.0,226.0,108.0,413.0,410.0,23.0,88.0,73.0,34.0,58.0,155.0,69.0,R,R,1965-04-12,1976-09-29,None,0
17011,torrejo01,N,2209.0,7874.0,996.0,2342.0,344.0,59.0,252.0,1185.0,23.0,29.0,779.0,1094.0,127.0,85.0,13.0,50.0,284.0,212.0,74.0,R,R,1960-09-25,1977-06-17,TSN Player of the Year,8.0
13695,torgeea01,N,1668.0,4969.0,848.0,1318.0,215.0,46.0,149.0,740.0,133.0,39.0,980.0,653.0,7.0,8.0,55.0,25.0,113.0,180.0,75.0,L,L,1947-04-15,1961-08-23,None,0
17252,tolanbo01,N,1282.0,4238.0,572.0,1121.0,173.0,34.0,86.0,497.0,193.0,100.0,258.0,587.0,27.0,65.0,64.0,39.0,91.0,170.0,71.0,L,L,1965-09-03,1979-09-19,Hutch Award,0
42259,todtph01,N,957.0,3415.0,372.0,880.0,183.0,58.0,57.0,453.0,29.0,21.0,207.0,229.0,0.0,23.0,120.0,0.0,0.0,175.0,72.0,L,L,1924-04-25,1931-09-25,None,0
42247,tobinja01,N,1619.0,6174.0,936.0,1906.0,294.0,99.0,64.0,581.0,147.0,62.0,508.0,267.0,0.0,29.0,161.0,0.0,0.0,142.0,68.0,L,L,1914-04-16,1927-09-28,None,0
42244,titusjo01,N,1402.0,4960.0,738.0,1401.0,253.0,72.0,38.0,561.0,140.0,0.0,620.0,389.0,0.0,94.0,144.0,0.0,0.0,156.0,69.0,L,L,1903-06-08,1913-08-08,None,0
4032,tinkejo01,N,1806.0,6441.0,774.0,1690.0,263.0,114.0,31.0,783.0,336.0,0.0,416.0,526.0,0.0,10.0,285.0,0.0,0.0,175.0,69.0,R,R,1902-04-17,1916-09-22,None,0
42216,tiernmi01,N,1478.0,5915.0,1316.0,1838.0,257.0,162.0,106.0,853.0,428.0,0.0,748.0,376.0,0.0,41.0,28.0,0.0,0.0,165.0,71.0,L,L,1887-04-30,1899-07-31,None,0
18454,thornan01,N,1565.0,5291.0,792.0,1342.0,244.0,22.0,253.0,895.0,48.0,37.0,876.0,851.0,69.0,41.0,14.0,71.0,129.0,200.0,75.0,R,R,1973-07-28,1987-08-31,Silver Slugger,2.0
42180,thondi01,N,1387.0,4449.0,496.0,1176.0,193.0,42.0,71.0,435.0,167.0,63.0,348.0,658.0,51.0,9.0,30.0,35.0,77.0,160.0,71.0,R,R,1979-05-22,1993-10-03,TSN All-Star,1.0
13433,thomsbo01,N,1779.0,6305.0,903.0,1705.0,267.0,74.0,264.0,1026.0,38.0,20.0,559.0,804.0,23.0,34.0,36.0,23.0,159.0,180.0,74.0,R,R,1946-09-09,1960-07-17,None,3.0
14955,thompsa01,Y,1410.0,5998.0,1261.0,1988.0,343.0,161.0,126.0,1308.0,232.0,0.0,452.0,234.0,0.0,63.0,13.0,0.0,0.0,207.0,74.0,L,R,1885-07-02,1906-09-10,None,0
21297,thompro01,N,1304.0,4612.0,671.0,1187.0,238.0,39.0,119.0,458.0,103.0,62.0,439.0,987.0,8.0,66.0,99.0,19.0,72.0,165.0,71.0,R,R,1986-04-08,1996-09-22,TSN All-Star,0.0
42161,thompmi02,N,1359.0,3761.0,491.0,1029.0,156.0,37.0,47.0,357.0,214.0,66.0,336.0,635.0,46.0,22.0,20.0,16.0,60.0,170.0,71.0,L,R,1984-09-04,1996-07-28,None,0
42149,thompja01,N,1418.0,4802.0,640.0,1253.0,204.0,12.0,208.0,782.0,8.0,7.0,816.0,862.0,70.0,9.0,5.0,54.0,113.0,200.0,76.0,L,L,1976-04-23,1986-06-23,None,2.0
42147,thompha02,N,933.0,3003.0,492.0,801.0,104.0,34.0,129.0,482.0,33.0,15.0,493.0,337.0,6.0,22.0,35.0,15.0,46.0,174.0,69.0,L,R,1947-07-17,1956-09-30,None,0
24012,thomeji01,Y,2543.0,8422.0,1583.0,2328.0,451.0,26.0,612.0,1699.0,19.0,20.0,1747.0,2548.0,173.0,69.0,1.0,74.0,165.0,250.0,76.0,L,R,1991-09-04,2012-10-03,Lou Gehrig Memorial Award,5.0
42125,thomaro01,N,1470.0,5296.0,1011.0,1537.0,100.0,53.0,7.0,299.0,244.0,0.0,1042.0,521.0,0.0,71.0,166.0,0.0,0.0,150.0,71.0,L,L,1899-04-14,1911-09-04,None,0
42119,thomale03,N,1027.0,3324.0,405.0,847.0,111.0,22.0,106.0,428.0,25.0,11.0,332.0,397.0,35.0,32.0,23.0,19.0,85.0,195.0,74.0,L,R,1961-04-22,1968-09-27,None,2.0
18166,thomago01,N,1435.0,4677.0,681.0,1051.0,212.0,13.0,268.0,782.0,50.0,49.0,697.0,1339.0,41.0,18.0,41.0,53.0,84.0,210.0,74.0,R,R,1973-04-06,1986-10-05,TSN All-Star,1.0
23524,thomafr04,Y,2322.0,8199.0,1494.0,2468.0,495.0,12.0,521.0,1704.0,32.0,23.0,1667.0,1397.0,168.0,87.0,0.0,121.0,226.0,240.0,77.0,R,R,1990-08-02,2008-08-29,TSN All-Star,3.0
42108,thomafr03,N,1766.0,6285.0,792.0,1671.0,262.0,31.0,286.0,962.0,15.0,22.0,484.0,894.0,55.0,51.0,26.0,70.0,191.0,200.0,75.0,R,R,1951-08-17,1966-05-30,TSN All-Star,3.0
42102,thomade01,N,1597.0,4677.0,585.0,1163.0,154.0,54.0,43.0,370.0,140.0,92.0,456.0,593.0,32.0,25.0,81.0,29.0,73.0,160.0,72.0,B,R,1971-09-14,1985-10-05,None,0
10190,theveto01,N,1229.0,4164.0,380.0,1030.0,124.0,32.0,2.0,456.0,23.0,3.0,210.0,222.0,0.0,11.0,99.0,0.0,52.0,155.0,70.0,R,R,1924-09-04,1938-10-02,None,0
42074,theriry01,N,899.0,3246.0,446.0,911.0,138.0,18.0,17.0,257.0,121.0,49.0,285.0,383.0,7.0,20.0,48.0,16.0,89.0,185.0,71.0,R,R,2005-09-13,2012-10-03,None,0
42057,teufeti01,N,1073.0,3112.0,415.0,789.0,185.0,12.0,86.0,379.0,23.0,19.0,387.0,531.0,23.0,12.0,27.0,24.0,85.0,175.0,72.0,R,R,1983-09-03,1993-09-28,None,0
21531,tettlmi01,N,1485.0,4698.0,711.0,1132.0,210.0,16.0,245.0,732.0,23.0,29.0,949.0,1307.0,72.0,30.0,21.0,47.0,86.0,200.0,74.0,B,R,1984-06-30,1997-07-02,TSN All-Star,2.0
2016,terrybi01,N,1721.0,6428.0,1120.0,2193.0,373.0,112.0,154.0,1078.0,56.0,6.0,537.0,449.0,0.0,9.0,137.0,0.0,38.0,200.0,73.0,L,L,1923-09-24,1936-09-22,Baseball Magazine All-Star,3.0
3019,tennefr02,N,1994.0,7595.0,1278.0,2231.0,270.0,77.0,22.0,688.0,285.0,0.0,874.0,484.0,0.0,63.0,277.0,0.0,0.0,155.0,69.0,L,L,1894-06-16,1911-10-07,Baseball Magazine All-Star,0
17816,tenacge01,N,1555.0,4390.0,653.0,1060.0,179.0,20.0,201.0,674.0,36.0,42.0,984.0,998.0,58.0,91.0,21.0,39.0,77.0,190.0,72.0,R,R,1969-05-29,1983-09-30,World Series MVP,1.0
42024,templjo01,N,1420.0,5218.0,720.0,1484.0,208.0,36.0,22.0,395.0,140.0,48.0,648.0,338.0,5.0,13.0,122.0,34.0,79.0,175.0,71.0,R,R,1952-04-15,1964-07-14,None,6.0
19821,templga01,N,2079.0,7721.0,893.0,2096.0,329.0,106.0,70.0,728.0,242.0,129.0,375.0,1092.0,144.0,9.0,57.0,46.0,167.0,175.0,71.0,B,R,1976-08-09,1991-10-05,Silver Slugger,2.0
42010,tejadmi01,N,2171.0,8434.0,1230.0,2407.0,468.0,23.0,307.0,1302.0,85.0,38.0,553.0,1079.0,73.0,122.0,23.0,71.0,277.0,220.0,69.0,R,R,1997-08-27,2013-08-10,Silver Slugger,6.0
42005,teixema01,N,1862.0,6936.0,1099.0,1862.0,408.0,18.0,409.0,1298.0,26.0,7.0,918.0,1441.0,91.0,111.0,0.0,64.0,158.0,225.0,75.0,B,R,2003-04-01,2016-10-02,Gold Glove,3.0
41992,tebeapa01,N,1167.0,4618.0,671.0,1290.0,196.0,57.0,27.0,735.0,164.0,0.0,319.0,255.0,0.0,42.0,42.0,0.0,0.0,163.0,68.0,R,R,1887-09-20,1900-06-12,None,0
11430,tebbebi01,N,1162.0,3704.0,357.0,1000.0,169.0,22.0,38.0,469.0,29.0,23.0,389.0,261.0,0.0,12.0,44.0,0.0,111.0,170.0,71.0,R,R,1936-09-16,1952-09-14,TSN All-Star,3.0
16842,tayloto02,N,2195.0,7680.0,1005.0,2007.0,298.0,86.0,75.0,598.0,234.0,111.0,613.0,1083.0,49.0,78.0,91.0,39.0,166.0,170.0,69.0,R,R,1958-04-15,1976-09-29,None,2.0
41928,taverfr01,N,1150.0,4043.0,503.0,1029.0,144.0,44.0,2.0,214.0,300.0,106.0,249.0,474.0,9.0,24.0,67.0,16.0,65.0,155.0,72.0,R,R,1971-09-25,1982-07-25,None,0
41907,tatisfe01,N,949.0,3051.0,427.0,807.0,174.0,14.0,113.0,448.0,50.0,21.0,321.0,709.0,16.0,59.0,13.0,24.0,96.0,185.0,71.0,R,R,1997-07-26,2010-07-04,None,0
21523,tartada01,N,1406.0,5011.0,756.0,1366.0,289.0,22.0,262.0,925.0,37.0,30.0,768.0,1362.0,47.0,17.0,2.0,44.0,110.0,185.0,73.0,R,R,1984-09-07,1997-04-07,None,1.0
41882,tannele01,N,1090.0,3778.0,331.0,833.0,135.0,27.0,3.0,346.0,63.0,0.0,229.0,339.0,0.0,23.0,154.0,0.0,0.0,170.0,71.0,R,R,1903-04-22,1912-05-08,None,0
41855,taborji01,N,1005.0,3788.0,473.0,1021.0,191.0,29.0,104.0,598.0,69.0,54.0,286.0,377.0,0.0,6.0,56.0,0.0,90.0,175.0,74.0,R,R,1938-08-02,1947-09-17,Baseball Magazine All-Star,0
41853,tablepa01,N,1202.0,3911.0,454.0,1101.0,190.0,25.0,47.0,512.0,16.0,20.0,375.0,559.0,22.0,24.0,15.0,37.0,113.0,175.0,75.0,R,R,1981-08-21,1992-10-04,None,1.0
41835,swishni01,N,1527.0,5369.0,805.0,1338.0,307.0,11.0,245.0,803.0,13.0,15.0,817.0,1373.0,42.0,56.0,13.0,53.0,131.0,195.0,72.0,B,L,2004-09-03,2015-10-02,None,1.0
23819,sweenmi01,N,1454.0,5188.0,759.0,1540.0,325.0,5.0,215.0,909.0,53.0,25.0,522.0,613.0,61.0,74.0,5.0,59.0,142.0,195.0,73.0,R,R,1995-09-04,2010-10-03,Hutch Award,4.0
7399,sweenbi02,N,1039.0,3692.0,442.0,1004.0,153.0,40.0,11.0,389.0,172.0,0.0,423.0,215.0,0.0,12.0,135.0,0.0,0.0,175.0,71.0,R,R,1907-06-14,1914-10-05,None,0
41776,suzukku01,N,1584.0,5424.0,584.0,1396.0,291.0,6.0,139.0,715.0,20.0,11.0,372.0,722.0,22.0,117.0,26.0,65.0,145.0,210.0,71.0,R,R,2007-06-12,2021-10-03,None,1.0
41775,suzukic01,N,2653.0,9934.0,1420.0,3089.0,362.0,96.0,117.0,780.0,509.0,117.0,647.0,1080.0,181.0,55.0,50.0,48.0,92.0,175.0,71.0,L,R,2001-04-02,2019-03-21,Gold Glove,10.0
41754,suttoez01,N,1263.0,5360.0,994.0,1574.0,227.0,97.0,25.0,672.0,70.0,18.0,169.0,182.0,0.0,8.0,0.0,0.0,10.0,153.0,68.0,R,R,1871-05-04,1888-06-20,None,0
41748,suthega01,N,1031.0,3104.0,308.0,754.0,109.0,10.0,24.0,239.0,11.0,24.0,207.0,219.0,20.0,10.0,46.0,18.0,85.0,185.0,72.0,R,R,1966-09-17,1978-05-19,None,0
22640,surhobj01,N,2313.0,8258.0,1062.0,2326.0,440.0,42.0,188.0,1153.0,141.0,84.0,640.0,839.0,81.0,33.0,71.0,104.0,169.0,185.0,73.0,L,R,1987-04-08,2005-10-02,None,1.0
19247,sundbji01,N,1962.0,6021.0,621.0,1493.0,243.0,36.0,95.0,624.0,20.0,37.0,699.0,963.0,31.0,22.0,118.0,38.0,159.0,190.0,72.0,R,R,1974-04-04,1989-09-24,TSN All-Star,2.0
41724,summaho01,N,840.0,3001.0,414.0,905.0,166.0,34.0,18.0,361.0,44.0,35.0,166.0,88.0,0.0,36.0,115.0,0.0,0.0,170.0,70.0,L,R,1920-09-13,1930-09-28,None,0
3840,sullibi03,N,1147.0,3647.0,363.0,777.0,119.0,33.0,21.0,378.0,98.0,0.0,170.0,502.0,0.0,32.0,132.0,0.0,0.0,155.0,69.0,R,R,1899-09-13,1916-04-15,Baseball Magazine All-Star,0
11384,suhrgu01,N,1435.0,5176.0,714.0,1446.0,288.0,114.0,84.0,818.0,53.0,0.0,718.0,433.0,0.0,10.0,85.0,0.0,64.0,180.0,72.0,L,R,1930-04-15,1940-05-12,Baseball Magazine All-Star,0.0
41674,suderpe01,N,1421.0,5085.0,469.0,1268.0,210.0,44.0,49.0,541.0,19.0,28.0,288.0,456.0,0.0,7.0,92.0,1.0,158.0,175.0,72.0,R,R,1941-04-15,1955-05-30,None,0
41663,suareeu01,N,1001.0,3520.0,506.0,887.0,153.0,11.0,193.0,547.0,28.0,17.0,394.0,1032.0,14.0,55.0,9.0,29.0,87.0,213.0,71.0,R,R,2014-06-04,2021-10-03,None,1.0
41629,stuardi01,N,1112.0,3997.0,506.0,1055.0,157.0,30.0,228.0,743.0,2.0,7.0,301.0,957.0,34.0,22.0,6.0,37.0,118.0,212.0,76.0,R,R,1958-07-10,1969-05-27,TSN All-Star,2.0
